[2026-05-13T02:59:15.468Z] GET http://localhost:5173/src/components/screen/ScreenHeader.vue?vue&type=style&index=0&scoped=bfd17d0a&lang.scss → 200 (4ms, 3553B)
[2026-05-13T02:59:15.468Z] GET http://localhost:5173/src/components/screen/KpiCard.vue?vue&type=style&index=0&scoped=6add42c2&lang.scss → 200 (4ms, 2288B)
[2026-05-13T02:59:15.468Z] GET http://localhost:5173/src/components/charts/BaseChart.vue → 200 (4ms, 5611B)
[2026-05-13T02:59:15.471Z] GET http://localhost:5173/src/components/charts/HubeiMap.vue?vue&type=style&index=0&scoped=271f450e&lang.css → 200 (1ms, 707B)
[2026-05-13T02:59:15.472Z] GET http://localhost:5173/src/components/charts/BaseChart.vue?vue&type=style&index=0&scoped=30b465e1&lang.css → 200 (1ms, 710B)
[2026-05-13T02:59:15.482Z] GET http://localhost:5173/hubei-geo.json → 200 (2ms, 155792B)
[2026-05-13T02:59:15.482Z] GET http://localhost:5173/api/meta/dimensions → 200 (17ms, 2549B)
[2026-05-13T02:59:15.499Z] GET http://localhost:5173/api/overview → 200 (167ms, 1201B)
[2026-05-13T02:59:15.499Z] GET http://localhost:5173/api/structure → 200 (262ms, 3617B)
[2026-05-13T02:59:15.499Z] GET http://localhost:5173/api/trend → 200 (190ms, 712B)
[2026-05-13T02:59:15.499Z] GET http://localhost:5173/api/region → 200 (211ms, 2613B)
[2026-05-13T02:59:15.499Z] GET http://localhost:5173/api/industry → 200 (261ms, 2196B)
[2026-05-13T02:59:15.776Z] GET http://localhost:5173/api/company-list?list_type=leader&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:15.776Z] GET http://localhost:5173/api/company-list?list_type=growing&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:15.776Z] GET http://localhost:5173/api/company-list?list_type=weak&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:15.776Z] GET http://localhost:5173/api/company-list?list_type=global&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:15.939Z] GET http://localhost:5173/api/company-list?list_type=leader&page=1&page_size=20 → 200 (40ms, 5450B)
[2026-05-13T02:59:17.490Z] GET http://localhost:5173/api/overview?region=420100 → 200 (174ms, 1181B)
[2026-05-13T02:59:17.490Z] GET http://localhost:5173/api/structure?region=420100 → 200 (228ms, 627B)
[2026-05-13T02:59:17.490Z] GET http://localhost:5173/api/trend?region=420100 → 200 (186ms, 687B)
[2026-05-13T02:59:17.490Z] GET http://localhost:5173/api/region?region=420100 → 200 (213ms, 2593B)
[2026-05-13T02:59:17.491Z] GET http://localhost:5173/api/industry?region=420100 → 200 (230ms, 2164B)
[2026-05-13T02:59:17.737Z] GET http://localhost:5173/api/company-list?region=420100&list_type=leader&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:17.737Z] GET http://localhost:5173/api/company-list?region=420100&list_type=growing&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:17.737Z] GET http://localhost:5173/api/company-list?region=420100&list_type=weak&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:17.737Z] GET http://localhost:5173/api/company-list?region=420100&list_type=global&page=1&page_size=1 → pending (?ms, ?B)
[2026-05-13T02:59:17.875Z] GET http://localhost:5173/api/company-list?region=420100&list_type=leader&page=1&page_size=20 → 200 (40ms, 5430B)
